Date_of_Week,Year,Month,Channel,Brand,Country,Category,Partnership,NMV,Item,ASP,PV
21/1/18,2018,Jan,LLLDD,SSLK,MY,Health & Beauty,RT,3161.173431,1275.62877,2.478129614,83546
21/1/18,2018,Jan,LLLDD,SSLK,MY,Health & Beauty,MP,13984.29345,3047.32847,4.589033833,67504
21/1/18,2018,Jan,LLLDD,SSLK,SG,Health & Beauty,RT,1886.549211,519.61365,3.630676775,6339
18/3/18,2018,Mar,LLLDD,SSLK,MY,Health & Beauty,MP,12988.71397,2566.459889,5.060945633,61815
4/3/18,2018,Mar,LLLDD,SSLK,PH,Health & Beauty,MP,424.8171343,147.6615,2.87696613,40213
11/2/18,2018,Feb,LLLDD,SSLK,MY,Health & Beauty,MP,12959.65216,2641.92877,4.905375311,66734
25/2/18,2018,Feb,LLLDD,SSLK,MY,Health & Beauty,RT,3899.314165,1392.83281,2.799556513,70773
25/2/18,2018,Feb,LLLDD,SSLK,SG,Health & Beauty,MP,0,0,,0
7/1/18,2018,Jan,LLLDD,SSLK,PH,Health & Beauty,RT,11494.92877,5891.17649,1.951211067,119874
25/3/18,2018,Mar,LLLDD,SSLK,TH,Health & Beauty,MP,52218.83372,7528.533683,6.936122745,443893
25/3/18,2018,Mar,LLLDD,SSLK,MY,Health & Beauty,MP,13094.55993,2591.921341,5.052066867,65121
18/3/18,2018,Mar,LLLDD,SSLK,ID,Health & Beauty,MP,7824.594396,3583.05271,2.183778758,149107
4/3/18,2018,Mar,LLLDD,SSLK,PH,Health & Beauty,RT,8410.252354,4568.62412,1.840872029,106620
4/3/18,2018,Mar,LLLDD,SSLK,SG,Health & Beauty,MP,0,0,,0
31/12/17,2017,Dec,LLLDD,SSLK,SG,Health & Beauty,RT,1675.83044,471.80425,3.551961307,6731
14/1/18,2018,Jan,LLLDD,SSLK,PH,Health & Beauty,RT,10859.93203,5610.13655,1.935769644,119159
29/10/17,2017,Oct,LLLDD,SSLK,MY,Health & Beauty,RT,2864.539977,1027.07367,2.789030681,43794
4/2/18,2018,Feb,LLLDD,SSLK,MY,Health & Beauty,MP,12724.59361,2566.40912,4.958131386,61217
18/3/18,2018,Mar,LLLDD,SSLK,VN,Health & Beauty,RT,4508.199766,1205.44163,3.739873963,39738
28/1/18,2018,Jan,LLLDD,SSLK,SG,Health & Beauty,RT,1990.749064,549.33462,3.623927915,6437
28/1/18,2018,Jan,LLLDD,SSLK,TH,Health & Beauty,MP,47844.55692,6982.18671,6.852374322,388490
31/12/17,2017,Dec,LLLDD,SSLK,TH,Health & Beauty,MP,59195.34425,8780.79624,6.741455175,423820
14/1/18,2018,Jan,LLLDD,SSLK,ID,Health & Beauty,MP,8041.599097,3240.55094,2.481553059,126956
29/10/17,2017,Oct,LLLDD,SSLK,MY,Health & Beauty,MP,7495.649506,2008.15517,3.73260474,66781
7/1/18,2018,Jan,LLLDD,SSLK,VN,Health & Beauty,RT,4311.345245,1146.49062,3.760471451,38496
18/2/18,2018,Feb,LLLDD,SSLK,ID,Health & Beauty,MP,9790.708975,4161.586,2.352638868,178136
28/1/18,2018,Jan,LLLDD,SSLK,PH,Health & Beauty,RT,11086.51469,5714.8857,1.939936383,132674
4/3/18,2018,Mar,LLLDD,SSLK,MY,Health & Beauty,RT,4087.470031,1383.331093,2.954802398,0
4/3/18,2018,Mar,LLLDD,SSLK,MY,Health & Beauty,MP,12610.09846,2560.781972,4.924315541,61506
11/2/18,2018,Feb,LLLDD,SSLK,PH,Health & Beauty,RT,8905.519224,4758.67216,1.87142945,116191
31/12/17,2017,Dec,LLLDD,SSLK,PH,Health & Beauty,RT,12167.17464,6395.89937,1.902339912,128285
18/2/18,2018,Feb,LLLDD,SPLLL,ID,Groceries,RT,0,0,,278
18/2/18,2018,Feb,LLLDD,SPLLL,ID,Groceries,MP,1025.170856,1008.59943,1.016430136,19228
18/3/18,2018,Mar,LLLDD,SPLLL,ID,Groceries,MP,857.2539242,920.25519,0.931539353,17613
25/2/18,2018,Feb,LLLDD,SPLLL,ID,Groceries,RT,0,0,,286
7/1/18,2018,Jan,LLLDD,SPLLL,ID,Groceries,RT,1.964305422,2,0.982152711,346
25/3/18,2018,Mar,LLLDD,SPLLL,ID,Groceries,RT,0,0,,264
11/2/18,2018,Feb,LLLDD,SPLLL,ID,Groceries,MP,898.6769808,887.55019,1.01253652,18564
25/2/18,2018,Feb,LLLDD,SPLLL,ID,Groceries,MP,1092.96894,1082.86662,1.009329237,20551
29/10/17,2017,Oct,LLLDD,SPLLL,ID,Groceries,MP,630.6225483,557.62942,1.130898991,13697
21/1/18,2018,Jan,LLLDD,SPLLL,ID,Groceries,RT,1.964305422,2,0.982152711,329
28/1/18,2018,Jan,LLLDD,SPLLL,ID,Groceries,RT,1.959964641,2,0.97998232,325
14/1/18,2018,Jan,LLLDD,SPLLL,ID,Groceries,RT,1.964305422,2,0.982152711,328
31/12/17,2017,Dec,LLLDD,SPLLL,ID,Groceries,MP,1073.151812,993.62322,1.080038983,23541
4/2/18,2018,Feb,LLLDD,SPLLL,ID,Groceries,MP,889.9010509,876.25483,1.015573347,18825
7/1/18,2018,Jan,LLLDD,SPLLL,ID,Groceries,MP,975.2246363,919.98156,1.060048026,20212
25/3/18,2018,Mar,LLLDD,SPLLL,ID,Groceries,MP,905.9693857,952.9476731,0.950702133,17460
28/1/18,2018,Jan,LLLDD,SPLLL,ID,Groceries,MP,991.0453969,952.29612,1.040690365,20385
31/12/17,2017,Dec,LLLDD,SPLLL,ID,Groceries,RT,5.329202247,5,1.065840449,460
29/10/17,2017,Oct,LLLDD,SPLLL,ID,Groceries,RT,17.77473694,14,1.269624067,364
4/3/18,2018,Mar,LLLDD,SPLLL,ID,Groceries,RT,0,0,,260
14/1/18,2018,Jan,LLLDD,SPLLL,ID,Groceries,MP,924.674578,868.13415,1.065128676,19600
4/2/18,2018,Feb,LLLDD,SPLLL,ID,Groceries,RT,0,0,,255
4/3/18,2018,Mar,LLLDD,SPLLL,ID,Groceries,MP,944.0567274,996.61639,0.947261892,18155
11/2/18,2018,Feb,LLLDD,SPLLL,ID,Groceries,RT,0,0,,277
21/1/18,2018,Jan,LLLDD,SPLLL,ID,Groceries,MP,942.4140818,892.74045,1.05564174,19774
18/3/18,2018,Mar,LLLDD,SPLLL,ID,Groceries,RT,0,0,,264
7/1/18,2018,Jan,LLLDD,SRF,PH,Groceries,MP,21175.7615,6701.97036,3.159632222,106715
18/2/18,2018,Feb,LLLDD,SRF,ID,Groceries,RT,0,0,,0
28/1/18,2018,Jan,LLLDD,SRF,ID,Groceries,RT,0,0,,0
4/3/18,2018,Mar,LLLDD,SRF,PH,Groceries,MP,20661.43836,6073.06869,3.40214139,97890
29/10/17,2017,Oct,LLLDD,SRF,VN,Groceries,RT,24179.02207,4812.51672,5.024194922,129563
25/3/18,2018,Mar,LLLDD,SRF,PH,Groceries,MP,22232.86885,6538.169169,3.400473171,105310
11/2/18,2018,Feb,LLLDD,SRF,VN,Groceries,MP,7232.4066,1625.76612,4.448614417,36089
14/1/18,2018,Jan,LLLDD,SRF,PH,Groceries,MP,17369.21,5325.47584,3.261532025,86882
4/2/18,2018,Feb,LLLDD,SRF,VN,Groceries,RT,14822.04864,3046.61487,4.865087734,84334
18/2/18,2018,Feb,LLLDD,SRF,VN,Groceries,RT,8160.043815,1546.19226,5.27750916,47517
4/3/18,2018,Mar,LLLDD,SRF,PH,Groceries,RT,773.1989047,270.61991,2.85713976,5900
4/3/18,2018,Mar,LLLDD,SRF,VN,Groceries,RT,6306.411528,1225.05071,5.147877942,33606
4/3/18,2018,Mar,LLLDD,SRF,VN,Groceries,MP,7103.706882,1607.76612,4.418370803,34759
25/2/18,2018,Feb,LLLDD,SRF,VN,Groceries,MP,7232.4066,1625.76612,4.448614417,35923
31/12/17,2017,Dec,LLLDD,SRF,VN,Groceries,RT,11145.44755,2104.85552,5.295112869,64437
4/2/18,2018,Feb,LLLDD,SRF,PH,Groceries,RT,1343.055302,435.7438,3.082213222,8117
7/1/18,2018,Jan,LLLDD,SRF,PH,Groceries,RT,3456.411797,1071.74201,3.225040882,18630
11/2/18,2018,Feb,LLLDD,SRF,PH,Groceries,MP,18865.35602,5583.90766,3.378522204,89862
25/2/18,2018,Feb,LLLDD,SRF,ID,Groceries,RT,0,0,,0
31/12/17,2017,Dec,LLLDD,SRF,PH,Groceries,RT,4717.48998,1500.30459,3.144354827,22789
31/12/17,2017,Dec,LLLDD,SRF,VN,Groceries,MP,7960.363915,1750.90553,4.546426851,40930
14/1/18,2018,Jan,LLLDD,SRF,ID,Groceries,RT,0,0,,0
14/1/18,2018,Jan,LLLDD,SRF,PH,Groceries,RT,3462.377778,1073.73211,3.224619759,18597
29/10/17,2017,Oct,LLLDD,SRF,ID,Groceries,RT,0,0,,0
18/3/18,2018,Mar,LLLDD,SRF,VN,Groceries,RT,6190.06328,1201.24261,5.153050041,33794
28/1/18,2018,Jan,LLLDD,SRF,PH,Groceries,RT,3495.815179,1071.47866,3.262608309,18571
25/2/18,2018,Feb,LLLDD,SRF,PH,Groceries,RT,1348.927373,437.71199,3.081769301,8126
25/2/18,2018,Feb,LLLDD,SRF,PH,Groceries,MP,19933.91954,5859.03409,3.402253552,93814
7/1/18,2018,Jan,LLLDD,SRF,VN,Groceries,MP,7158.586391,1608.90553,4.449351598,36583
31/12/17,2017,Dec,LLLDD,SRF,PH,Groceries,MP,25381.9606,8209.13018,3.091918393,123472
21/1/18,2018,Jan,LLLDD,SRF,PH,Groceries,RT,3468.263477,1075.69543,3.22420583,18613
25/3/18,2018,Mar,LLLDD,SRF,PH,Groceries,RT,748.6099523,268.8398259,2.784594693,5965
25/3/18,2018,Mar,LLLDD,SRF,VN,Groceries,RT,6109.592496,1184.015303,5.160062103,68300
11/2/18,2018,Feb,LLLDD,SRF,VN,Groceries,RT,8232.003655,1558.00387,5.283686269,48156
25/2/18,2018,Feb,LLLDD,SRF,VN,Groceries,RT,7952.753067,1505.60122,5.2821112,47002
14/1/18,2018,Jan,LLLDD,SRF,VN,Groceries,RT,8920.916484,1679.80667,5.310680475,56402
21/1/18,2018,Jan,LLLDD,SRF,VN,Groceries,RT,9001.646814,1692.94254,5.317160271,56769
21/1/18,2018,Jan,LLLDD,SRF,PH,Groceries,MP,17615.26248,5365.87812,3.282829405,86916
28/1/18,2018,Jan,LLLDD,SRF,VN,Groceries,RT,9218.191577,1732.5223,5.320677013,57483
28/1/18,2018,Jan,LLLDD,SRF,VN,Groceries,MP,7456.040744,1672.4748,4.458088543,36263
28/1/18,2018,Jan,LLLDD,SRF,PH,Groceries,MP,18197.404,5441.51453,3.344179988,87972
4/3/18,2018,Mar,LLLDD,SRF,ID,Groceries,RT,0,0,,0
11/2/18,2018,Feb,LLLDD,SRF,PH,Groceries,RT,1351.411187,438.54451,3.081582727,8123
4/2/18,2018,Feb,LLLDD,SRF,PH,Groceries,MP,18654.29173,5553.03635,3.359295807,88931
4/2/18,2018,Feb,LLLDD,SRF,VN,Groceries,MP,492.4373969,101.89602,4.832744173,0
7/1/18,2018,Jan,LLLDD,SRF,ID,Groceries,RT,0,0,,0
7/1/18,2018,Jan,LLLDD,SRF,VN,Groceries,RT,9321.772162,1765.05003,5.281307614,58682
21/1/18,2018,Jan,LLLDD,SRF,ID,Groceries,RT,0,0,,0
25/3/18,2018,Mar,LLLDD,SRF,VN,Groceries,MP,7100.081225,1607.76612,4.416115713,0
18/3/18,2018,Mar,LLLDD,SRF,PH,Groceries,RT,748.2883729,268.72924,2.784543926,5968
29/10/17,2017,Oct,LLLDD,SRF,PH,Groceries,RT,5132.216703,1653.64605,3.103576308,24176
4/2/18,2018,Feb,LLLDD,SRF,ID,Groceries,RT,0,0,,0
18/3/18,2018,Mar,LLLDD,SRF,ID,Groceries,RT,0,0,,0
18/3/18,2018,Mar,LLLDD,SRF,PH,Groceries,MP,21623.38571,6376.02186,3.391360034,102038
18/3/18,2018,Mar,LLLDD,SRF,VN,Groceries,MP,7100.081225,1607.76612,4.416115713,34761
11/2/18,2018,Feb,LLLDD,SRF,ID,Groceries,RT,0,0,,0
31/12/17,2017,Dec,LLLDD,SRF,ID,Groceries,RT,0,0,,0
14/1/18,2018,Jan,LLLDD,SRF,VN,Groceries,MP,7158.586391,1608.90553,4.449351598,36322
21/1/18,2018,Jan,LLLDD,SRF,VN,Groceries,MP,7158.586391,1608.90553,4.449351598,36305
25/3/18,2018,Mar,LLLDD,SRF,ID,Groceries,RT,0,0,,0
18/2/18,2018,Feb,LLLDD,SRF,PH,Groceries,RT,1348.927373,437.71199,3.081769301,8114
18/2/18,2018,Feb,LLLDD,SRF,VN,Groceries,MP,7232.4066,1625.76612,4.448614417,35986
18/2/18,2018,Feb,LLLDD,SRF,PH,Groceries,MP,19772.59237,5824.90055,3.394494412,92881
14/1/18,2018,Jan,LLLDD,TG,SG,Health & Beauty,RT,233.4831461,24.77266,9.425033329,1851
25/3/18,2018,Mar,LLLDD,TG,TH,Health & Beauty,MP,5432.36026,207.6161561,26.16540236,3911
18/3/18,2018,Mar,LLLDD,TG,SG,Health & Beauty,MP,2955.024315,224.3345489,13.17239956,6551
4/3/18,2018,Mar,LLLDD,TG,SG,Health & Beauty,MP,2792.364596,202.3589517,13.79906632,6199
11/2/18,2018,Feb,LLLDD,TG,SG,Health & Beauty,MP,2847.6004,213.2725339,13.35193214,6596
25/2/18,2018,Feb,LLLDD,TG,SG,Health & Beauty,RT,324.9524443,30.86551555,10.52800961,2328
31/12/17,2017,Dec,LLLDD,TG,SG,Health & Beauty,RT,211.7326684,22.80244,9.285526831,1827
14/1/18,2018,Jan,LLLDD,TG,TH,Health & Beauty,MP,5166.510755,228.27393,22.6329426,6039
29/10/17,2017,Oct,LLLDD,TG,PH,Health & Beauty,RT,3348.830523,350.67895,9.549562422,34038
4/2/18,2018,Feb,LLLDD,TG,PH,Health & Beauty,RT,7563.165695,933.28724,8.103792028,43485
28/1/18,2018,Jan,LLLDD,TG,TH,Health & Beauty,MP,5469.39624,233.12204,23.46151501,6121
4/3/18,2018,Mar,LLLDD,TG,PH,Health & Beauty,RT,7833.357658,951.96884,8.228586199,38751
2/4/17,2017,Apr,LLLDD,TG,TH,Health & Beauty,MP,5032.555286,301.11354,16.71314842,6398
7/1/18,2018,Jan,LLLDD,TG,PH,Health & Beauty,RT,8498.454394,1070.77896,7.936702822,48806
21/1/18,2018,Jan,LLLDD,TG,TH,Health & Beauty,MP,5113.261668,225.64497,22.6606499,6001
18/2/18,2018,Feb,LLLDD,TG,SG,Health & Beauty,RT,335.8835254,31.81852501,10.55622551,1098
18/3/18,2018,Mar,LLLDD,TG,TH,Health & Beauty,MP,4857.342612,189.837483,25.5868469,3938
28/1/18,2018,Jan,LLLDD,TG,SG,Health & Beauty,RT,331.3224039,30.70558,10.79029948,1114
11/2/18,2018,Feb,LLLDD,TG,PH,Health & Beauty,RT,7625.928935,937.90766,8.130788627,44369
25/2/18,2018,Feb,LLLDD,TG,SG,Health & Beauty,MP,2876.833849,217.3210691,13.23771257,6330
31/12/17,2017,Dec,LLLDD,TG,PH,Health & Beauty,RT,9426.429236,1207.97429,7.803501543,54083
31/12/17,2017,Dec,LLLDD,TG,TH,Health & Beauty,MP,5271.613031,239.35979,22.02380371,7252
2/4/17,2017,Apr,LLLDD,TG,PH,Health & Beauty,RT,10065.51697,2026.16695,4.967762881,115808
29/10/17,2017,Oct,LLLDD,TG,PH,Others,RT,24.08519563,1.83346,13.13647182,0
29/10/17,2017,Oct,LLLDD,TG,TH,Health & Beauty,MP,5119.378472,237.71295,21.53596795,8632
18/2/18,2018,Feb,LLLDD,TG,TH,Health & Beauty,MP,5192.490235,210.70639,24.64324995,4367
14/1/18,2018,Jan,LLLDD,TG,SG,Health & Beauty,MP,2677.91194,199.1645,13.44572923,6605
29/10/17,2017,Oct,LLLDD,TG,SG,Health & Beauty,MP,1145.881721,129.49146,8.849091062,2760
25/3/18,2018,Mar,LLLDD,TG,PH,Health & Beauty,MP,77.11690055,4.94668563,15.58961016,384
18/2/18,2018,Feb,LLLDD,TG,PH,Health & Beauty,RT,7795.329352,950.84547,8.198313603,44896
4/3/18,2018,Mar,LLLDD,TG,SG,Health & Beauty,RT,267.845859,25.8695578,10.35370844,995
25/3/18,2018,Mar,LLLDD,TG,PH,Health & Beauty,RT,7925.033275,973.9996499,8.136587395,40799
25/2/18,2018,Feb,LLLDD,TG,PH,Health & Beauty,MP,30.40946455,1.97994,15.35878084,114
4/2/18,2018,Feb,LLLDD,TG,TH,Health & Beauty,MP,5104.895729,206.32369,24.74216959,4036
7/1/18,2018,Jan,LLLDD,TG,SG,Health & Beauty,MP,4564.990119,294.42852,15.50457856,10643
7/1/18,2018,Jan,LLLDD,TG,SG,Health & Beauty,RT,231.2842749,24.57348,9.411946329,1841
21/1/18,2018,Jan,LLLDD,TG,SG,Health & Beauty,RT,319.7096745,29.65349,10.78151929,1133
28/1/18,2018,Jan,LLLDD,TG,SG,Health & Beauty,MP,2765.229532,209.5653,13.19507348,6677
11/2/18,2018,Feb,LLLDD,TG,TH,Health & Beauty,MP,5089.660489,207.61521,24.51487292,4328
11/2/18,2018,Feb,LLLDD,TG,PH,Health & Beauty,MP,30.40946455,1.97994,15.35878084,96
25/2/18,2018,Feb,LLLDD,TG,PH,Health & Beauty,RT,7764.917315,949.27812,8.179812798,45035
4/2/18,2018,Feb,LLLDD,TG,SG,Health & Beauty,RT,382.6815988,35.28307,10.84604029,1126
7/1/18,2018,Jan,LLLDD,TG,TH,Health & Beauty,MP,4882.730842,220.4427,22.14965994,6070
21/1/18,2018,Jan,LLLDD,TG,PH,Health & Beauty,RT,7874.663396,964.67486,8.163023338,46040
18/2/18,2018,Feb,LLLDD,TG,PH,Health & Beauty,MP,30.40946455,1.97994,15.35878084,98
18/3/18,2018,Mar,LLLDD,TG,PH,Health & Beauty,RT,7785.527379,964.03038,8.076018702,40260
18/3/18,2018,Mar,LLLDD,TG,SG,Health & Beauty,RT,299.1573417,28.85055394,10.36920616,1176
28/1/18,2018,Jan,LLLDD,TG,PH,Health & Beauty,MP,0,0,,240
25/3/18,2018,Mar,LLLDD,TG,SG,Health & Beauty,MP,3007.806391,229.8761979,13.08446207,6582
4/2/18,2018,Feb,LLLDD,TG,SG,Health & Beauty,MP,2772.26875,204.90953,13.52923288,6595
21/1/18,2018,Jan,LLLDD,TG,SG,Health & Beauty,MP,2708.733743,203.9438,13.28176558,6618
28/1/18,2018,Jan,LLLDD,TG,PH,Health & Beauty,RT,8141.40271,979.46489,8.312092443,46671
25/2/18,2018,Feb,LLLDD,TG,TH,Health & Beauty,MP,4982.204879,204.16952,24.40229511,4527
2/4/17,2017,Apr,LLLDD,TG,SG,Health & Beauty,MP,882.3281772,65.6184,13.44635311,2904
29/10/17,2017,Oct,LLLDD,TG,SG,Health & Beauty,RT,190.7208863,16.65736,11.44964666,219
4/2/18,2018,Feb,LLLDD,TG,PH,Health & Beauty,MP,30.71756169,2,15.35878084,84
25/3/18,2018,Mar,LLLDD,TG,SG,Health & Beauty,RT,338.0596708,32.65002097,10.35404146,1218
18/2/18,2018,Feb,LLLDD,TG,SG,Health & Beauty,MP,2839.0717,212.3375491,13.37055887,6300
4/3/18,2018,Mar,LLLDD,TG,PH,Health & Beauty,MP,15.20473227,0.98997,15.35878084,111
11/2/18,2018,Feb,LLLDD,TG,SG,Health & Beauty,RT,387.6806146,35.76472836,10.83974721,1140
14/1/18,2018,Jan,LLLDD,TG,PH,Health & Beauty,RT,7850.51387,967.14136,8.117235178,46221
18/3/18,2018,Mar,LLLDD,TG,PH,Health & Beauty,MP,14.82023428,0.98997,14.97038727,109
4/3/18,2018,Mar,LLLDD,TG,TH,Health & Beauty,MP,4615.806664,186.033094,24.81175023,4010
31/12/17,2017,Dec,LLLDD,TG,SG,Health & Beauty,MP,4655.634405,300.61613,15.48697472,10718
10/12/17,2017,Dec,SE,TSM,TH,Others,RT,436.1831786,72,6.058099703,1824
14/1/18,2018,Jan,LLLDD,TSM,VN,Others,RT,0,0,,282
14/1/18,2018,Jan,LLLDD,TSM,MY,Health & Beauty,MP,647.3921974,103.86149,6.233226554,4933
25/3/18,2018,Mar,LLLDD,TSM,SG,Health & Beauty,RT,0,0,,94
28/1/18,2018,Jan,LLLDD,TSM,ID,Health & Beauty,RT,308.2405405,121,2.547442483,4779
28/1/18,2018,Jan,LLLDD,TSM,SG,Health & Beauty,MP,525.41092,79.83537,6.581179745,1403
11/2/18,2018,Feb,LLLDD,TSM,PH,Health & Beauty,RT,99879.22738,25010.34903,3.993515935,594102
31/12/17,2017,Dec,LLLDD,TSM,PH,Health & Beauty,RT,156547.0485,39750.4272,3.938248203,911252
2/4/17,2017,Apr,LLLDD,TSM,VN,Health & Beauty,RT,26043.00836,3956.50637,6.582324387,217707
14/1/18,2018,Jan,LLLDD,TSM,ID,Health & Beauty,RT,308.9232082,121,2.553084366,4779
14/1/18,2018,Jan,LLLDD,TSM,SG,Health & Beauty,RT,0,0,,100
29/10/17,2017,Oct,LLLDD,TSM,SG,Health & Beauty,MP,295.9694943,31.41916,9.420032054,1234
7/1/18,2018,Jan,LLLDD,TSM,ID,Health & Beauty,RT,308.9232082,121,2.553084366,4779
21/1/18,2018,Jan,LLLDD,TSM,ID,Health & Beauty,MP,10154.27678,3076.85147,3.300216757,199530
25/3/18,2018,Mar,LLLDD,TSM,PH,Health & Beauty,RT,96015.16849,24898.29418,3.856295046,603905
18/3/18,2018,Mar,LLLDD,TSM,ID,Health & Beauty,RT,41.84289353,27.80354,1.504948418,1312
18/3/18,2018,Mar,LLLDD,TSM,VN,Health & Beauty,RT,106717.1656,11968.95532,8.916163755,783700
4/3/18,2018,Mar,LLLDD,TSM,SG,Health & Beauty,MP,531.8020019,82.56816369,6.440763342,1321
11/2/18,2018,Feb,LLLDD,TSM,PH,Health & Beauty,MP,14856.3511,3085.39489,4.815056622,59057
25/2/18,2018,Feb,LLLDD,TSM,SG,Health & Beauty,RT,0,0,,196
31/12/17,2017,Dec,LLLDD,TSM,PH,Health & Beauty,MP,14898.50603,3252.81102,4.580194156,33425
4/2/18,2018,Feb,LLLDD,TSM,VN,Health & Beauty,RT,90217.61628,10041.52985,8.984449345,673882
7/1/18,2018,Jan,LLLDD,TSM,PH,Health & Beauty,RT,125216.6324,31437.41643,3.98304462,730114
7/1/18,2018,Jan,LLLDD,TSM,ID,Health & Beauty,MP,11467.52603,3474.59436,3.300392748,218386
21/1/18,2018,Jan,LLLDD,TSM,TH,Health & Beauty,MP,103280.0851,11412.00081,9.05012949,519598
28/1/18,2018,Jan,LLLDD,TSM,ID,Health & Beauty,MP,12014.95327,3808.59702,3.154692713,237737
11/2/18,2018,Feb,LLLDD,TSM,ID,Health & Beauty,MP,13500.59811,4472.99475,3.018245909,234519
11/2/18,2018,Feb,LLLDD,TSM,TH,Health & Beauty,MP,97275.02781,10457.86135,9.301617659,456464
14/1/18,2018,Jan,LLLDD,TSM,PH,Health & Beauty,MP,9205.93502,1969.60056,4.674011171,25267
14/1/18,2018,Jan,LLLDD,TSM,TH,Health & Beauty,MP,103896.8144,11475.93187,9.053453396,527776
4/2/18,2018,Feb,LLLDD,TSM,VN,Health & Beauty,MP,12470.0081,1376.36886,9.060077182,0
4/2/18,2018,Feb,LLLDD,TSM,SG,Health & Beauty,MP,519.105597,77.31268,6.714365574,1353
21/1/18,2018,Jan,LLLDD,TSM,VN,Health & Beauty,MP,4813.593479,504.94574,9.532892543,0
25/3/18,2018,Mar,LLLDD,TSM,TH,Health & Beauty,MP,92614.73381,10012.07908,9.250299873,447889
28/1/18,2018,Jan,LLLDD,TSM,VN,Health & Beauty,RT,96679.23464,10728.77919,9.011205556,704531
4/3/18,2018,Mar,LLLDD,TSM,PH,Health & Beauty,RT,97208.05853,24672.53259,3.939930292,582403
4/3/18,2018,Mar,LLLDD,TSM,TH,Health & Beauty,MP,87384.72554,9453.274369,9.243857961,439794
11/2/18,2018,Feb,LLLDD,TSM,ID,Health & Beauty,RT,312.3479449,121,2.581387974,4779
31/12/17,2017,Dec,LLLDD,TSM,TH,Health & Beauty,MP,129476.7438,15061.17978,8.596719889,672974
2/4/17,2017,Apr,LLLDD,TSM,SG,Health & Beauty,MP,1433.477441,125.76287,11.39825642,5315
21/1/18,2018,Jan,LLLDD,TSM,PH,Health & Beauty,MP,9211.01887,1968.36043,4.679538732,27912
18/2/18,2018,Feb,LLLDD,TSM,MY,Health & Beauty,MP,592.4412545,93.00119,6.370254558,4988
18/3/18,2018,Mar,LLLDD,TSM,ID,Health & Beauty,MP,12216.65909,4164.98511,2.933181936,221666
28/1/18,2018,Jan,LLLDD,TSM,PH,Health & Beauty,RT,115424.9052,27812.53065,4.150104377,687718
28/1/18,2018,Jan,LLLDD,TSM,VN,Health & Beauty,MP,10105.98028,1086.208,9.303908903,32990
4/3/18,2018,Mar,LLLDD,TSM,PH,Health & Beauty,MP,14643.52812,3053.99514,4.79487604,58891
25/2/18,2018,Feb,LLLDD,TSM,TH,Health & Beauty,MP,102133.1071,11246.54377,9.081288364,476237
25/2/18,2018,Feb,LLLDD,TSM,SG,Health & Beauty,MP,529.8543931,81.94010013,6.466362529,1290
2/4/17,2017,Apr,LLLDD,TSM,PH,Health & Beauty,RT,78988.09229,17220.4868,4.586867561,843483
2/4/17,2017,Apr,LLLDD,TSM,ID,Health & Beauty,MP,15475.56557,5355.24941,2.889793619,215284
2/4/17,2017,Apr,LLLDD,TSM,ID,Health & Beauty,RT,11855.84587,5387.55245,2.20059962,189578
29/10/17,2017,Oct,LLLDD,TSM,PH,Health & Beauty,RT,97756.19196,20159.49111,4.849139863,506031
29/10/17,2017,Oct,LLLDD,TSM,ID,Health & Beauty,MP,7692.945537,2182.50113,3.524830036,147562
29/10/17,2017,Oct,LLLDD,TSM,TH,Health & Beauty,MP,89857.49594,9073.70059,9.903070423,413086
7/1/18,2018,Jan,LLLDD,TSM,SG,Health & Beauty,RT,0,0,,96
25/3/18,2018,Mar,LLLDD,TSM,ID,Health & Beauty,RT,39.18985828,26,1.507302241,1316
18/2/18,2018,Feb,LLLDD,TSM,ID,Health & Beauty,RT,312.3479449,121,2.581387974,4779
18/3/18,2018,Mar,LLLDD,TSM,TH,Health & Beauty,MP,91361.82555,9892.164009,9.235777476,446712
28/1/18,2018,Jan,LLLDD,TSM,MY,Health & Beauty,MP,667.2778696,107.38799,6.213710393,5201
4/3/18,2018,Mar,LLLDD,TSM,MY,Health & Beauty,MP,502.1084393,77.98119,6.438840435,4677
11/2/18,2018,Feb,LLLDD,TSM,VN,Health & Beauty,RT,107155.0488,11944.77963,8.970868627,684870
11/2/18,2018,Feb,LLLDD,TSM,MY,Health & Beauty,MP,598.2093939,93.97262,6.365783926,5083
11/2/18,2018,Feb,LLLDD,TSM,SG,Health & Beauty,RT,0,0,,100
25/2/18,2018,Feb,LLLDD,TSM,ID,Health & Beauty,RT,312.3479449,121,2.581387974,4779
25/2/18,2018,Feb,LLLDD,TSM,VN,Health & Beauty,RT,100044.7719,11161.6643,8.963248597,672477
29/10/17,2017,Oct,LLLDD,TSM,SG,Health & Beauty,RT,0,0,,94
4/2/18,2018,Feb,LLLDD,TSM,PH,Health & Beauty,RT,102223.999,25509.92658,4.007224352,602535
4/2/18,2018,Feb,LLLDD,TSM,ID,Health & Beauty,MP,12841.30069,4221.19781,3.042098775,226223
7/1/18,2018,Jan,LLLDD,TSM,MY,Health & Beauty,MP,678.2696001,111.80852,6.066349864,5220
7/1/18,2018,Jan,LLLDD,TSM,PH,Health & Beauty,MP,10928.41496,2366.16315,4.618622754,28285
21/1/18,2018,Jan,LLLDD,TSM,ID,Health & Beauty,RT,308.9232082,121,2.553084366,4779
